Date,rsi_14,stoch_k,stoch_d,macd_signal,macd_hist,roc_14,sma_50_dist,sma_100_dist,sma_200_dist,ema_50_dist,ema_100_dist,ema_200_dist,adx_14,bb_upper_dist,bb_lower_dist,bb_width_20,atr_14,rolling_std_20,obv_diff,vwap_dist,cmf_20,lag_ret_1,lag_ret_2,lag_ret_3,lag_ret_4,lag_ret_5,log_return,target
2010-11-02,70.05056664618716,92.24651173382246,76.1527323068773,1.1144038579697924,-0.08560947100818517,1.314459877068142,0.05062369428880638,0.07560337290144774,0.07008780991258808,0.039641520430803226,0.0568927559206524,0.06511182921844873,21.529275492562054,-0.00174810474002805,0.03128531704578192,3.2552664307426773,1.0607678564451464,0.004926783131011212,158345900.0,0.0117761645929338,0.1502444775722774,0.00033719015566462156,0.0007600490107323853,0.00016897825850466683,-0.0028680768799256634,0.0001684380541706529,0.00789961786883865,1
2010-11-03,72.07113402099263,98.2500078418599,85.86934827880732,1.1024537335948636,-0.04780049749971482,2.119871066403267,0.05207237981475138,0.07880393773536962,0.0740182480036638,0.04202775072594096,0.05985574267585902,0.06865311352315821,21.22579017796564,0.00018766273580960957,0.03414540121333966,3.338463998772117,1.0701064318716624,0.004944375507611228,226702800.0,0.01428639554755802,0.19513454849865106,0.00789961786883865,0.00033719015566462156,0.0007600490107323853,0.00016897825850466683,-0.0028680768799256634,0.004009504723149822,1
2010-11-04,79.30692890458582,99.0476579845742,96.51472585341885,1.1225117131664122,0.08023191828619347,3.8742828102946483,0.06916659631712128,0.09845494701002187,0.09410736766744487,0.05951514037685346,0.078552205765476,0.08826702091315086,22.318141495238937,0.0121684610383504,0.056115893481558814,4.249650909669962,1.1221449926169131,0.00623626322624443,215039400.0,0.030865595235775336,0.24622779261687774,0.004009504723149822,0.00789961786883865,0.00033719015566462156,0.0007600490107323853,0.00016897825850466683,0.019074958258593275,1
2010-11-05,80.39608162426033,97.1014865626093,98.1330507963478,1.164591384761148,0.1683186863789432,3.753811921412374,0.06981174147583004,0.10141173285007106,0.09748472977746195,0.060859575442619565,0.08084198252172298,0.09135845628989932,23.610555986900618,0.008944100959339948,0.062143848399012915,5.137372119436537,1.0821061255546107,0.006204475891117599,180654100.0,0.03205634895396529,0.2450107481880278,0.019074958258593275,0.004009504723149822,0.00789961786883865,0.00033719015566462156,0.0007600490107323853,0.0037552657059922363,0
2010-11-08,78.18007255871434,92.89227933263766,96.34714129327371,1.2128284677314944,0.19294833188138583,4.934427727452822,0.06479922280409658,0.09821622971339444,0.09472926042348988,0.05643218952821814,0.07713499768467567,0.0883456637118702,24.552487556429973,0.00212648986001884,0.06028100610477818,5.6394787507843676,1.047096537048008,0.006275330737302632,-156107100.0,0.026204615039827447,0.25804504563644065,0.0037552657059922363,0.019074958258593275,0.004009504723149822,0.00789961786883865,0.00033719015566462156,-0.0018761163158488245,0
2010-11-09,70.20744767628064,76.65506612930808,88.88294400818502,1.2489772093040414,0.1445949662901882,3.173015458081431,0.0540598765505818,0.08930365293571813,0.08619296377443808,0.04683770287343515,0.06792935642785419,0.07966193554636186,24.581819259756028,-0.007637507298152152,0.05135260566658976,5.772831351281359,1.0715056076438805,0.006631987059671135,-186621600.0,0.01604345313319799,0.20502073529665035,-0.0018761163158488245,0.0037552657059922363,0.019074958258593275,0.004009504723149822,0.00789961786883865,-0.007209890964339539,1
2010-11-10,71.9243048769315,85.06124390309849,84.86952978834807,1.2787403205091925,0.11905244482060429,3.360681253926328,0.05513320171773272,0.09258831883143373,0.08989678009345375,0.04895533077517169,0.07070069381000038,0.0831065980056783,24.16569173649112,-0.0068625623113578215,0.055403818168946406,6.079094604734959,1.0762825912509049,0.006511140342592208,221387400.0,0.017439427075359122,0.2619168633263716,-0.007209890964339539,-0.0018761163158488245,0.0037552657059922363,0.019074958258593275,0.004009504723149822,0.004021013327919892,0
2010-11-11,67.96457319195787,76.97703796503835,79.56444933248164,1.2944566450061352,0.06286529798777063,2.7798666523623705,0.0486647150147345,0.08724111301515539,0.08508369611068493,0.04316253999062529,0.06526070978004304,0.07817836453146332,23.779287607745136,-0.012519677997083038,0.04979894832592763,6.117828540311176,1.0763811857953038,0.006505076017387478,-158017600.0,0.012243291548617474,0.2867972611175316,0.004021013327919892,-0.007209890964339539,-0.0018761163158488245,0.0037552657059922363,0.019074958258593275,-0.0037744530308381663,0
2010-11-12,57.32503381867069,51.67001227800041,71.2360980487124,1.280159097466554,-0.057190190158325604,1.2637051650472018,0.034233277144150163,0.07326221736937641,0.07155391413649177,0.02956949419884246,0.05155384731020528,0.06472188795192632,22.451387014716968,-0.024499411706559553,0.03546450573722633,5.963695503396087,1.1073704395055246,0.007184423728514717,-239068800.0,-0.0004766123847530205,0.25215804753722254,-0.0037744530308381663,0.004021013327919892,-0.007209890964339539,-0.0018761163158488245,0.0037552657059922363,-0.011908607679560857,0
2010-11-15,56.20606289323616,48.68152213567678,59.10952412623851,1.2428222592749556,-0.14934735276639444,1.103417675107038,0.031043709025886462,0.07048391071100427,0.06944179457418471,0.026980761050462453,0.049026212757331857,0.06254728601325689,21.218336464047955,-0.026149340428253964,0.03274656522604944,5.87022696198918,1.0862758732500177,0.007144545619137464,-163940800.0,-0.00284996431831873,0.19421920122666145,-0.011908607679560857,-0.0037744530308381663,0.004021013327919892,-0.007209890964339539,-0.0018761163158488245,-0.0014156880747194316,0
2010-11-16,45.65253437838988,10.63442591923208,36.99532011096975,1.1675273600679164,-0.30117959682815765,-0.18584083722469077,0.013395774328895218,0.05278640681700914,0.05234294293584868,0.010545920927039092,0.03201518204015356,0.04551503919358248,21.098958021046997,-0.04036006216086252,0.014331631730432262,5.541284862904126,1.1409536989528781,0.00741893456067235,-299566200.0,-0.01794360423243366,0.17792837923309576,-0.0014156880747194316,-0.011908607679560857,-0.0037744530308381663,0.004021013327919892,-0.007209890964339539,-0.01570195859961121,1
2010-11-17,46.00284496928899,11.753748381034852,23.689898811981237,1.0704535756834062,-0.38829513753804146,-0.15203362162494446,0.012451891851713161,0.05226503317281333,0.05241153203056293,0.010620733597648277,0.03187431088379993,0.0455668554426544,20.988106609688966,-0.03971590235552565,0.014366694913937928,5.477687242045735,1.105534344890726,0.0071028316082291576,172308900.0,-0.01732809466432591,0.15730198291902145,-0.01570195859961121,-0.0014156880747194316,-0.011908607679560857,-0.0037744530308381663,0.004021013327919892,0.0005076225139555489,1
